t,forward,zero_rate,discount
28.700000000000003,0.027523171042148083,0.031068487882394524,0.4099723329277531
28.750000000000004,0.027498358922164165,0.0310623005296891,0.40940878808082254
28.8,0.027473605666699524,0.031056091635347723,0.40884652449382053
28.85,0.02744891127575415,0.03104986141339019,0.4082855378129614
28.900000000000002,0.027424275749328052,0.0310436100763552,0.40772582370012417
28.950000000000003,0.02739969908742123,0.031037337835313133,0.40716737783278656
29.000000000000004,0.027375181290033676,0.03103104489987871,0.40661019590396064
29.05,0.0273507223571654,0.031024731478223537,0.4060542736221273
29.1,0.027326322288816395,0.031018397777088473,0.4054996067111723
29.150000000000002,0.027301981084986663,0.03101204400179591,0.404946190910322
29.200000000000003,0.027277698745676204,0.031005670356261936,0.4043940219740793
29.250000000000004,0.02725347527088502,0.03099927704300833,0.4038430956721604
29.3,0.027229310660613106,0.03099286426317448,0.4032934077894315
29.35,0.027205204914860465,0.030986432216529143,0.40274495412584543
29.400000000000002,0.0271811580336271,0.030979981101482097,0.4021977304963798
29.450000000000003,0.027157170016913007,0.0309735111150957,0.4016517327309739
29.500000000000004,0.027133240864718185,0.03096702245309628,0.4011069566744671
29.55,0.02710937057704264,0.030960515309885462,0.4005633981865371
29.6,0.027085559153886368,0.030953989878551347,0.4000210531416381
29.650000000000002,0.027061806595249368,0.030947446350879575,0.3994799174289401
29.700000000000003,0.02703811290113164,0.030940884917364315,0.3989399869522679
29.750000000000004,0.027014478071533184,0.03093430576721909,0.39840125763004025
29.8,0.026990902106454006,0.030927709088387545,0.39786372539521
29.85,0.026967385005894098,0.03092109506755406,0.39732738619520364
29.900000000000002,0.026943926769853462,0.030914463890154297,0.39679223599186214
29.950000000000003,0.0269205273983321,0.03090781574038562,0.3962582707613809
30.000000000000004,0.026897186891330013,0.030901150801217404,0.3957254864942511
30.05,0.0268739052488472,0.030894469254401254,0.39519387919520066
30.1,0.026850682470883656,0.030887771280481133,0.3946634448831354
30.150000000000002,0.026827518557439388,0.03088105705880336,0.3941341795910812
30.200000000000003,0.02680441350851439,0.030874326767526536,0.3936060793661256
30.250000000000004,0.026781367324108667,0.030867580583631343,0.39307914026936047
30.3,0.026758380004222218,0.030860818682930283,0.39255335837582395
30.35,0.02673545154885504,0.030854041240077287,0.3920287297744435
30.400000000000002,0.026712581958007138,0.030847248428577247,0.39150525056797925
30.450000000000003,0.02668996394153644,0.030840440438396684,0.39098291666341684
30.500000000000004,0.026668883089421083,0.03083361910672219,0.39046170435086414
30.55,0.02664774701957575,0.030826785556066303,0.389941598410229
30.6,0.026626555732000443,0.03081993975610094,0.38942259734581175
30.650000000000002,0.026605309226695156,0.03081308167669592,0.38890469966310875
30.700000000000003,0.026584007503659895,0.030806211287917357,0.388387903868823
30.750000000000004,0.026562650562894658,0.030799328560026033,0.3878722084708746
30.8,0.026541238404399446,0.030792433463475873,0.3873576119784106
30.85,0.026519771028174256,0.03078552596891232,0.3868441129018156
30.900000000000002,0.02649824843421909,0.030778606047170837,0.3863317097527215
30.950000000000003,0.026476670622533945,0.030771673669275326,0.3858204010440184
31.000000000000004,0.026455037593118826,0.030764728806436662,0.3853101852898634
31.05,0.026433349345973734,0.030757771430051137,0.38480106100569195
31.1,0.02641160588109866,0.030750801511698986,0.38429302670822685
31.150000000000002,0.026389807198493615,0.030743819023142927,0.3837860809154888
31.200000000000003,0.02636795329815859,0.03073682393632668,0.3832802221468059
31.250000000000004,0.026346044180093592,0.03072981622337352,0.38277544892282367
31.3,0.026324079844298614,0.03072279585658486,0.38227175976551475
31.35,0.026302060290773664,0.030715762808438817,0.3817691531981885
31.400000000000002,0.026279985519518732,0.030708717051588792,0.38126762774550116
31.450000000000003,0.02625785553053383,0.030701658558862106,0.380767181933465
31.500000000000004,0.026235670323818946,0.030694587303258605,0.380267814289458
31.55,0.026213429899374092,0.030687503257949274,0.37976952334223396
31.6,0.026191134257199256,0.030680406396274933,0.3792723076219309
31.650000000000002,0.02616878339729445,0.030673296691744834,0.3787761656600818
31.700000000000003,0.02614637731965966,0.030666174118035388,0.378281095989623
31.750000000000004,0.026123916024294896,0.030659038648988803,0.3777870971449042
31.8,0.02610139951120016,0.030651890258611817,0.3772941676616975
31.85,0.026078827780375444,0.030644728921074383,0.37680230607720666
31.900000000000002,0.026056200831820753,0.030637554610708394,0.3763115109300766
31.950000000000003,0.026033518665536087,0.030630367302006436,0.3758217807604023
32.0,0.026010781281521442,0.030623166969620495,0.37533311410973813
32.05,0.025987988679776825,0.030615953588360757,0.37484550952110685
32.1,0.025965140860302226,0.030608727133194333,0.3743589655390087
32.15,0.025942237823097656,0.030601487579244073,0.37387348070943066
32.199999999999996,0.02591927956816311,0.03059423490178734,0.373389053579855
32.25,0.025896266095498582,0.030586969076254817,0.3729056826992684
32.3,0.025873197405104083,0.03057969007822931,0.3724233666181711
32.35,0.0258500734969796,0.030572397883444596,0.3719421038885852
32.4,0.02582689437112515,0.030565092467784234,0.3714618930640641
32.449999999999996,0.025803660027540722,0.030557773807280423,0.3709827326997007
32.5,0.025780370466226315,0.030550441878112854,0.3705046213521364
32.55,0.025757025687181932,0.030543096656607583,0.3700275575795699
32.6,0.02573362569040757,0.030535738119235906,0.36955153994176543
32.65,0.025710170475903238,0.030528366242613236,0.36907656700006186
32.699999999999996,0.02568666004366893,0.03052098100349802,0.3686026373173808
32.75,0.02566309439370464,0.030513582378790642,0.3681297494582351
32.8,0.025639473526010377,0.030506170345532324,0.36765790198873816
32.85,0.025615797440586136,0.030498744880904084,0.3671870934766109
32.9,0.02559206613743192,0.030491305962225636,0.36671732249119166
32.949999999999996,0.02556827961654773,0.030483853566954374,0.3662485876034434
33.0,0.02554443787793356,0.030476387672684326,0.3657808873859624
33.05,0.025520540921589414,0.030468908257145072,0.3653142204129872
33.1,0.025496588747515293,0.030461415298200793,0.3648485852604054
33.15,0.025472581355711198,0.03045390877384919,0.3643839805057633
33.199999999999996,0.025448518746177123,0.030446388662220533,0.363920404728273
33.25,0.02542440091891307,0.030438854941576627,0.36345785650882095
33.3,0.025400227873919046,0.030431307590309833,0.36299633442997625
33.35,0.025375999611195042,0.03042374658694211,0.362535837075998
33.4,0.025351716130741067,0.030416171910124,0.3620763630328442
33.449999999999996,0.025327377432557113,0.030408583538633717,0.36161791088817863
33.5,0.025302983516643177,0.030400981451376177,0.3611604792313796
33.55,0.025278534382999273,0.030393365627382023,0.36070406665354776
33.6,0.025254030031625387,0.030385736045806733,0.3602486717475133
33.65,0.02522947046252153,0.03037809268592968,0.35979429310784444
33.699999999999996,0.025204855675687695,0.030370435527153204,0.3593409293308547
33.75,0.02518018567112388,0.03036276454900169,0.3588885790146112
33.8,0.025155460448830092,0.0303550797311207,0.3584372407589416
33.85,0.025130680008806326,0.03034738105327606,0.3579869131654422
33.9,0.025105844351052585,0.030339668495352946,0.35753759483748576
33.949999999999996,0.02508095347556887,0.030331942037355064,0.3570892843802284
34.0,0.025056007382355173,0.03032420165940371,0.3566419804006178
34.05,0.025031006071411507,0.030316447341736986,0.35619568150740016
34.1,0.025005949542737858,0.030308679064708847,0.3557503863111282
34.15,0.024980837796334237,0.03030089680878836,0.3553060934241681
34.199999999999996,0.024955670832200638,0.030293100554558767,0.35486280146070703
34.25,0.024930448650337063,0.03028529028271671,0.3544205090367607
34.3,0.024905171250743513,0.03027746597407137,0.35397921477018085
34.35,0.02487983863341998,0.030269627609543694,0.35353891728066134
34.4,0.02485445079836648,0.03026177517016554,0.35309961518974703
34.449999999999996,0.024829007745583002,0.030253908637078875,0.35266130712084004
34.5,0.024803509475069544,0.03024602799153499,0.35222399169920704
34.55,0.02477795598682611,0.03023813321489374,0.35178766755198637
34.6,0.024752347280852703,0.030230224288622674,0.35135233330819543
34.65,0.02472668335714932,0.030222301194296346,0.3509179875987376
34.699999999999996,0.024700964215715958,0.030214363913595502,0.3504846290564089
34.75,0.02467518985655262,0.03020641242830632,0.3500522563159056
34.8,0.024649360279659308,0.030198446720319648,0.3496208680138308
34.85,0.024623475485036014,0.030190466771630266,0.34919046278870164
34.9,0.02459753547268275,0.03018247256433615,0.3487610392809557
34.949999999999996,0.02457154024259951,0.0301744640806377,0.3483325961329584
35.0,0.02454548979478629,0.030166441302837032,0.3479051319890097
35.05,0.024519384129243097,0.030158404213337254,0.3474786454953507
35.1,0.024493223245969923,0.030150352794641736,0.34705313530017046
35.15,0.024467007144966777,0.030142287029353412,0.34662860005361296
35.199999999999996,0.024440735826233653,0.030134206900174036,0.3462050384077837
35.25,0.024414409289770553,0.03012611238990355,0.3457824490167559
35.3,0.024388027535577478,0.03011800348143931,0.3453608305365781
35.35,0.024361590563654424,0.03010988015777546,0.3449401816252797
35.4,0.024335098374001395,0.03010174240200219,0.34452050094287856
35.449999999999996,0.02430855096661839,0.030093590197305137,0.34410178715138634
35.5,0.02428194834150541,0.030085423526964625,0.3436840389148162
35.55,0.024255290498662454,0.03007724237435505,0.34326725489918875
35.6,0.024228577438089517,0.030069046722944234,0.34285143377253813
35.65,0.02420180915978661,0.03006083655629272,0.34243657420491924
35.699999999999996,0.024174985663753725,0.030052611858053167,0.3420226748684132
35.75,0.02414810694999086,0.030044372611969655,0.3416097344371346
35.8,0.024121173018498022,0.030036118801877135,0.3411977515872371
35.85,0.024094183869275206,0.03002785041170069,0.3407867249969201
35.9,0.024067139502322414,0.03001956742545497,0.3403766533464351
35.949999999999996,0.02404003991763965,0.030011269827243572,0.3399675353180914
36.0,0.024012885115226902,0.03000295760125839,0.33955936959626276
36.05,0.023985675095084185,0.02999463073177902,0.33915215486739375
36.1,0.023958409857211486,0.029986289203172155,0.33874588982000514
36.15,0.023931089401608815,0.029977932999890988,0.33834057314470073
36.199999999999996,0.02390371372827617,0.029969562106474595,0.33793620353417303
36.25,0.02387628283721354,0.029961176507547354,0.33753277968320944
36.3,0.023848796728420944,0.02995277618781835,0.3371303002886985
36.35,0.02382125540189836,0.029944361132080825,0.3367287640496353
36.4,0.02379365885764581,0.029935931325211555,0.3363281696671281
36.449999999999996,0.02376600709566328,0.029927486752170294,0.33592851584440375
36.5,0.023738300115950774,0.02991902739799921,0.33552980128681403
